"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","chosenAction","reward","warning","responses","question_order"
"","image-keyboard-response","103","42233","0.0-152.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","26","img/land7.png","76","30.400000005960464","76","0","false","",""
"","html-keyboard-response","104","42542","0.0-153.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","105","42553","0.0-155.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","0.4000000059604645","img/land3.png","75","4.299999982118607","75","0","false","",""
"","html-keyboard-response","106","42861","0.0-156.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","107","43030","0.0-158.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","164.40000000596046","img/land3.png","75","168","75","0","false","",""
"","html-keyboard-response","108","43340","0.0-159.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","109","43406","0.0-161.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","53.80000001192093","img/land3.png","76","60.80000001192093","76","1","false","",""
"","html-keyboard-response","110","43714","0.0-162.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","111","43876","0.0-164.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","155.09999999403954","img/land3.png","74","159.5","74","1","false","",""
"","html-keyboard-response","112","44184","0.0-165.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","113","44316","0.0-167.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","118.7000000178814","img/land2.png","74","125.40000000596046","74","0","false","",""
"","html-keyboard-response","114","44624","0.0-168.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","115","44726","0.0-170.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","89.19999998807907","img/land7.png","76","95.40000000596046","76","0","false","",""
"","html-keyboard-response","116","45032","0.0-171.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","117","45183","0.0-173.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","142.90000000596046","img/land2.png","75","149.5","75","0","false","",""
"","html-keyboard-response","118","45492","0.0-174.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","119","45712","0.0-176.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","209.40000000596046","img/land2.png","76","216.5","76","1","false","",""
"","html-keyboard-response","120","46021","0.0-177.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","121","46036","0.0-179.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","10.400000005960464","img/land7.png","75","13.400000005960464","75","1","false","",""
"","html-keyboard-response","122","46342","0.0-180.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","123","46453","0.0-182.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","97.90000000596046","img/land2.png","75","107","75","0","false","",""
"","html-keyboard-response","124","46760","0.0-183.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","125","46772","0.0-185.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","7.9000000059604645","img/land7.png","75","11.599999994039536","75","1","false","",""
"","html-keyboard-response","126","47081","0.0-186.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","127","47197","0.0-188.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","110.5","img/land7.png","76","114","76","0","false","",""
"","html-keyboard-response","128","47507","0.0-189.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","129","47517","0.0-191.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","0.30000001192092896","img/land7.png","76","3.800000011920929","76","0","false","",""
"","html-keyboard-response","130","47824","0.0-192.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","131","47848","0.0-194.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","16.400000005960464","img/land7.png","74","21.599999994039536","74","0","false","",""
"","html-keyboard-response","132","48155","0.0-195.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","133","48207","0.0-197.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","43.79999998211861","img/land7.png","75","49.29999998211861","75","1","false","",""
"","html-keyboard-response","134","48514","0.0-198.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","135","48642","0.0-200.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","119.40000000596046","img/land2.png","75","125.60000002384186","75","1","false","",""
"","html-keyboard-response","136","48951","0.0-201.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","137","49057","0.0-203.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","98.69999998807907","img/land3.png","74","102.7000000178814","74","0","false","",""
"","html-keyboard-response","138","49368","0.0-204.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","139","49389","0.0-206.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","8.899999976158142","img/land7.png","74","15.600000023841858","74","0","false","",""
"","html-keyboard-response","140","49695","0.0-207.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","141","49908","0.0-209.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","205.30000001192093","img/land2.png","76","212.40000000596046","76","0","false","",""
"","html-keyboard-response","142","50216","0.0-210.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","143","50237","0.0-212.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","17.299999982118607","img/land7.png","75","20.099999994039536","75","1","false","",""
"","html-keyboard-response","144","50546","0.0-213.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","145","50568","0.0-215.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","13.700000017881393","img/land7.png","74","17.30000001192093","74","0","false","",""
"","html-keyboard-response","146","50877","0.0-216.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","147","50914","0.0-218.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","27.599999994039536","img/land2.png","75","32.900000005960464","75","1","false","",""
"","html-keyboard-response","148","51221","0.0-219.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","149","51242","0.0-221.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","13.099999994039536","img/land2.png","75","16.599999994039536","75","0","false","",""
"","html-keyboard-response","150","51553","0.0-222.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","151","51698","0.0-224.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","138.40000000596046","img/land2.png","74","143.69999998807907","74","1","false","",""
"","html-keyboard-response","152","52015","0.0-225.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","153","52188","0.0-227.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","164.90000000596046","img/land2.png","74","171.5","74","1","false","",""
"","html-keyboard-response","154","52496","0.0-228.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","155","52575","0.0-230.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","70.59999999403954","img/land2.png","76","78.60000002384186","76","0","false","",""
"","html-keyboard-response","156","52884","0.0-231.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","157","52896","0.0-233.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","0.699999988079071","img/land2.png","76","3.300000011920929","76","0","false","",""
"","html-keyboard-response","158","53202","0.0-234.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","159","53214","0.0-236.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","2.2999999821186066","img/land7.png","75","7.9000000059604645","75","1","false","",""
"","html-keyboard-response","160","53520","0.0-237.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","161","53554","0.0-239.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","23","img/land2.png","74","28.400000005960464","74","1","false","",""
"","html-keyboard-response","162","53868","0.0-240.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","163","53902","0.0-242.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","27","img/land2.png","74","32","74","1","false","",""
"","html-keyboard-response","164","54211","0.0-243.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","165","54244","0.0-245.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","26.5","img/land7.png","74","30.200000017881393","74","0","false","",""
"","html-keyboard-response","166","54551","0.0-246.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","167","54717","0.0-248.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","156.89999997615814","img/land7.png","75","162.5","75","1","false","",""
"","html-keyboard-response","168","55025","0.0-249.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","169","55061","0.0-251.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","28.799999982118607","img/land3.png","75","33.900000005960464","75","0","false","",""
"","html-keyboard-response","170","55372","0.0-252.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","171","55456","0.0-254.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","72.80000001192093","img/land2.png","76","78.7000000178814","76","0","false","",""
"","html-keyboard-response","172","55763","0.0-255.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","173","56189","0.0-257.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","414.80000001192093","img/land3.png","76","422.40000000596046","76","1","false","",""
"","html-keyboard-response","174","56496","0.0-258.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","175","56656","0.0-260.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","147.80000001192093","img/land3.png","74","157.7999999821186","74","0","false","",""
"","html-keyboard-response","176","56963","0.0-261.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","177","56973","0.0-263.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","0.5","img/land3.png","74","7.199999988079071","74","1","false","",""
"","html-keyboard-response","178","57280","0.0-264.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","179","57420","0.0-266.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","131.30000001192093","img/land7.png","74","137.2999999821186","74","0","false","",""
"","html-keyboard-response","180","57731","0.0-267.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","181","58135","0.0-269.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","391.2999999821186","img/land3.png","75","397.2000000178814","75","0","false","",""
"","html-keyboard-response","182","58444","0.0-270.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","html-keyboard-response","183","76422","0.0-272.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","","","","","","","",""
"","image-keyboard-response","184","77014","0.0-273.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","585","img/land4.png","75","591.9000000059605","75","0","false","",""
"","html-keyboard-response","185","77323","0.0-274.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","186","77546","0.0-276.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","212.09999999403954","img/land5.png","74","216.69999998807907","74","1","false","",""
"","html-keyboard-response","187","77857","0.0-277.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","188","78089","0.0-279.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","223.19999998807907","img/land5.png","74","230.2999999821186","74","0","false","",""
"","html-keyboard-response","189","78396","0.0-280.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","190","78614","0.0-282.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","210.19999998807907","img/land4.png","75","214.39999997615814","75","0","false","",""
"","html-keyboard-response","191","78922","0.0-283.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","192","79014","0.0-285.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","84","img/land4.png","75","89.90000000596046","75","0","false","",""
"","html-keyboard-response","193","79321","0.0-286.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","194","79338","0.0-288.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","8.599999994039536","img/land4.png","76","14.300000011920929","76","0","false","",""
"","html-keyboard-response","195","79644","0.0-289.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","196","79799","0.0-291.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","146.90000000596046","img/land4.png","75","154.2999999821186","75","0","false","",""
"","html-keyboard-response","197","80106","0.0-292.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","198","80121","0.0-294.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","4.5999999940395355","img/land5.png","74","10.5","74","1","false","",""
"","html-keyboard-response","199","80430","0.0-295.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","200","80708","0.0-297.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","266.40000000596046","img/land9.png","74","271.90000000596046","74","1","false","",""
"","html-keyboard-response","201","81015","0.0-298.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land9.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","202","81294","0.0-300.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","271.80000001192093","img/land5.png","75","277.69999998807907","75","0","false","",""
"","html-keyboard-response","203","81604","0.0-301.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","204","81616","0.0-303.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","0.7000000178813934","img/land4.png","76","3.4000000059604645","76","1","false","",""
"","html-keyboard-response","205","81923","0.0-304.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","206","82016","0.0-306.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","83.7999999821186","img/land9.png","74","87.89999997615814","74","0","false","",""
"","html-keyboard-response","207","82323","0.0-307.0","3C44YUNSI2B81SMPRC73J0A218ZDPB","A3AU8PZ6HHBCVT","39WSF6KUV27TMEQUH506BZR9N6KEO1","","null","<img src=""img/land9.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
